course_id,year,term,department,major,course_code,course_title,level,instructor,enrolled,capacity,fill_rate,credits,avg_grade,pass_rate
10666,2019,Spring,Arts & Sciences,Mathematics,MAT-158,Principles of Mathematics,100,Prof. Mandel,26,42,0.619,3,3.63,1.0
10667,2019,Spring,Arts & Sciences,Mathematics,MAT-348,Topics in Mathematics,300,Prof. Mandel,45,49,0.918,3,3.78,0.894
10668,2020,Fall,Arts & Sciences,Biology,BIO-230,Biology Methods,200,Dr. Klein,42,45,0.933,3,3.52,0.983
10669,2020,Fall,Arts & Sciences,Biology,BIO-328,Topics in Biology,300,Dr. Friedman,15,16,0.938,3,3.48,0.893
10670,2020,Fall,Arts & Sciences,Biology,BIO-208,Biology Methods,200,Prof. Mandel,21,32,0.656,3,3.24,0.88
10671,2020,Fall,Arts & Sciences,Biology,BIO-107,Principles of Biology,100,Dr. Halpern,33,38,0.868,3,3.68,0.966
10672,2020,Fall,Arts & Sciences,Psychology,PSY-438,Psychology Research,400,Dr. Halpern,20,25,0.8,3,3.6,0.993
10673,2020,Fall,Arts & Sciences,Psychology,PSY-126,Foundations of Psychology,100,Prof. Rosen,27,38,0.711,3,3.16,1.0
10674,2020,Fall,Arts & Sciences,Psychology,PSY-350,Psychology Theory,300,Prof. Goldberg,29,33,0.879,3,3.54,0.914
10675,2020,Fall,Arts & Sciences,History,HIS-321,History Theory,300,Dr. Halpern,38,45,0.844,3,2.76,0.906
10676,2020,Fall,Arts & Sciences,History,HIS-150,Principles of History,100,Dr. Klein,31,38,0.816,3,3.25,0.92
10677,2020,Fall,Arts & Sciences,History,HIS-358,History Theory,300,Dr. Klein,44,48,0.917,3,3.76,0.85
10678,2020,Fall,Arts & Sciences,Mathematics,MAT-121,Introduction to Mathematics,100,Prof. Goldberg,34,34,1.0,3,2.99,0.948
10679,2020,Fall,Arts & Sciences,Mathematics,MAT-114,Introduction to Mathematics,100,Dr. Klein,42,42,1.0,3,3.09,0.903
10680,2020,Fall,Arts & Sciences,Mathematics,MAT-342,Advanced Mathematics,300,Dr. Katz,38,48,0.792,3,3.4,1.0
10681,2020,Fall,Arts & Sciences,Mathematics,MAT-351,Topics in Mathematics,300,Prof. Goldberg,23,27,0.852,3,3.15,0.861
10682,2020,Spring,Arts & Sciences,Biology,BIO-301,Advanced Biology,300,Dr. Friedman,21,38,0.553,3,3.38,0.987
10683,2020,Spring,Arts & Sciences,Biology,BIO-232,Applied Biology,200,Dr. Halpern,21,26,0.808,3,3.15,0.868
10684,2020,Spring,Arts & Sciences,Biology,BIO-351,Advanced Biology,300,Dr. Levin,32,32,1.0,3,3.54,0.925
10685,2020,Spring,Arts & Sciences,Biology,BIO-146,Foundations of Biology,100,Dr. Shapiro,20,22,0.909,3,3.04,0.945
10686,2020,Spring,Arts & Sciences,Psychology,PSY-312,Advanced Psychology,300,Dr. Cohen,36,45,0.8,4,3.18,1.0
10687,2020,Spring,Arts & Sciences,Psychology,PSY-347,Advanced Psychology,300,Dr. Levin,24,33,0.727,3,3.41,0.889
10688,2020,Spring,Arts & Sciences,History,HIS-219,History Methods,200,Dr. Bram,37,37,1.0,3,3.55,0.996
10689,2020,Spring,Arts & Sciences,History,HIS-420,History Research,400,Dr. Klein,30,36,0.833,3,3.26,0.893
10690,2020,Spring,Arts & Sciences,Mathematics,MAT-321,Mathematics Theory,300,Prof. Stern,24,34,0.706,4,3.02,0.908
10691,2020,Spring,Arts & Sciences,Mathematics,MAT-119,Foundations of Mathematics,100,Dr. Cohen,29,46,0.63,3,3.57,0.898
10692,2021,Fall,Arts & Sciences,Biology,BIO-246,Biology Methods,200,Prof. Goldberg,32,34,0.941,3,3.33,0.881
10693,2021,Fall,Arts & Sciences,Biology,BIO-146,Introduction to Biology,100,Dr. Weiss,34,38,0.895,3,3.43,0.991
10694,2021,Fall,Arts & Sciences,Psychology,PSY-220,Intermediate Psychology,200,Prof. Adler,31,38,0.816,4,2.99,0.893
10695,2021,Fall,Arts & Sciences,Psychology,PSY-308,Advanced Psychology,300,Dr. Levin,26,30,0.867,3,3.79,0.869
10696,2021,Fall,Arts & Sciences,Psychology,PSY-345,Advanced Psychology,300,Dr. Friedman,30,34,0.882,3,3.41,0.922
10697,2021,Fall,Arts & Sciences,Psychology,PSY-328,Psychology Theory,300,Dr. Bram,21,22,0.955,3,3.32,0.86
10698,2021,Fall,Arts & Sciences,History,HIS-250,Intermediate History,200,Dr. Cohen,34,42,0.81,3,2.99,0.917
10699,2021,Fall,Arts & Sciences,History,HIS-243,Intermediate History,200,Dr. Bram,21,34,0.618,3,3.28,0.977
10700,2021,Fall,Arts & Sciences,History,HIS-156,Principles of History,100,Prof. Goldberg,29,40,0.725,4,3.04,0.924
10701,2021,Fall,Arts & Sciences,Mathematics,MAT-407,Mathematics Research,400,Prof. Goldberg,23,23,1.0,3,3.44,0.955
10702,2021,Fall,Arts & Sciences,Mathematics,MAT-239,Intermediate Mathematics,200,Prof. Adler,27,43,0.628,3,3.22,0.841
10703,2021,Fall,Arts & Sciences,Mathematics,MAT-224,Applied Mathematics,200,Dr. Friedman,35,45,0.778,3,3.64,0.955
10704,2021,Fall,Arts & Sciences,Mathematics,MAT-545,Graduate Mathematics,500,Dr. Cohen,24,36,0.667,3,3.41,0.956
10705,2021,Spring,Arts & Sciences,Biology,BIO-357,Advanced Biology,300,Dr. Levin,20,28,0.714,4,3.52,0.944
10706,2021,Spring,Arts & Sciences,Biology,BIO-532,Biology Thesis Studio,500,Prof. Mandel,20,32,0.625,3,2.81,0.842
10707,2021,Spring,Arts & Sciences,Biology,BIO-313,Topics in Biology,300,Prof. Rosen,26,31,0.839,3,3.44,0.919
10708,2021,Spring,Arts & Sciences,Psychology,PSY-222,Intermediate Psychology,200,Dr. Cohen,33,34,0.971,3,3.49,0.911
10709,2021,Spring,Arts & Sciences,Psychology,PSY-154,Foundations of Psychology,100,Prof. Schwartz,27,29,0.931,3,3.2,0.99
10710,2021,Spring,Arts & Sciences,History,HIS-205,Applied History,200,Dr. Shapiro,19,36,0.528,3,3.11,0.861
10711,2021,Spring,Arts & Sciences,History,HIS-249,Intermediate History,200,Prof. Schwartz,28,33,0.848,3,3.09,1.0
10712,2021,Spring,Arts & Sciences,History,HIS-125,Principles of History,100,Dr. Bram,17,28,0.607,3,2.82,0.887
10713,2021,Spring,Arts & Sciences,Mathematics,MAT-133,Foundations of Mathematics,100,Dr. Cohen,33,37,0.892,4,3.31,1.0
10714,2021,Spring,Arts & Sciences,Mathematics,MAT-235,Intermediate Mathematics,200,Prof. Adler,17,29,0.586,3,3.3,0.937
10715,2022,Fall,Arts & Sciences,Biology,BIO-136,Principles of Biology,100,Dr. Katz,12,17,0.706,3,3.39,0.885
10716,2022,Fall,Arts & Sciences,Biology,BIO-340,Biology Theory,300,Dr. Cohen,16,18,0.889,4,3.64,0.882
10717,2022,Fall,Arts & Sciences,Biology,BIO-308,Biology Theory,300,Prof. Stern,20,27,0.741,3,3.83,0.944
10718,2022,Fall,Arts & Sciences,Biology,BIO-129,Introduction to Biology,100,Prof. Stern,23,28,0.821,3,3.58,0.98
10719,2022,Fall,Arts & Sciences,Psychology,PSY-337,Psychology Theory,300,Dr. Levin,9,19,0.474,4,3.55,0.949
10720,2022,Fall,Arts & Sciences,Psychology,PSY-344,Psychology Theory,300,Prof. Stern,22,27,0.815,3,3.19,0.924
10721,2022,Fall,Arts & Sciences,Psychology,PSY-344,Topics in Psychology,300,Dr. Katz,22,30,0.733,3,3.7,0.971
10722,2022,Fall,Arts & Sciences,Psychology,PSY-245,Applied Psychology,200,Dr. Shapiro,11,14,0.786,3,3.03,0.879
10723,2022,Fall,Arts & Sciences,History,HIS-302,Advanced History,300,Prof. Mandel,23,32,0.719,3,3.75,0.861
10724,2022,Fall,Arts & Sciences,History,HIS-227,Applied History,200,Prof. Rosen,19,27,0.704,4,3.53,0.921
10725,2022,Fall,Arts & Sciences,Mathematics,MAT-259,Intermediate Mathematics,200,Dr. Shapiro,21,24,0.875,3,3.38,0.841
10726,2022,Fall,Arts & Sciences,Mathematics,MAT-224,Mathematics Methods,200,Dr. Katz,12,17,0.706,3,3.56,1.0
10727,2022,Fall,Arts & Sciences,Mathematics,MAT-316,Mathematics Theory,300,Dr. Klein,18,25,0.72,4,4.0,0.957
10728,2022,Fall,Arts & Sciences,Mathematics,MAT-233,Intermediate Mathematics,200,Prof. Rosen,20,26,0.769,3,3.38,0.859
10729,2022,Spring,Arts & Sciences,Biology,BIO-137,Principles of Biology,100,Dr. Halpern,11,18,0.611,4,3.62,0.905
10730,2022,Spring,Arts & Sciences,Biology,BIO-101,Introduction to Biology,100,Dr. Shapiro,26,28,0.929,3,3.31,0.838
10731,2022,Spring,Arts & Sciences,Psychology,PSY-406,Psychology Capstone,400,Dr. Shapiro,10,13,0.769,3,3.6,0.957
10732,2022,Spring,Arts & Sciences,Psychology,PSY-104,Principles of Psychology,100,Dr. Levin,23,24,0.958,3,3.3,0.896
10733,2022,Spring,Arts & Sciences,History,HIS-235,History Methods,200,Prof. Adler,21,29,0.724,3,3.36,0.908
10734,2022,Spring,Arts & Sciences,History,HIS-423,History Research,400,Prof. Stern,26,27,0.963,4,3.65,0.961
10735,2022,Spring,Arts & Sciences,History,HIS-236,Applied History,200,Dr. Levin,18,22,0.818,3,3.16,0.877
10736,2022,Spring,Arts & Sciences,Mathematics,MAT-306,Topics in Mathematics,300,Dr. Levin,14,16,0.875,4,3.51,0.957
10737,2022,Spring,Arts & Sciences,Mathematics,MAT-317,Topics in Mathematics,300,Dr. Levin,21,25,0.84,4,3.01,0.894
10738,2023,Fall,Arts & Sciences,Biology,BIO-329,Advanced Biology,300,Prof. Goldberg,27,36,0.75,3,3.14,0.868
10739,2023,Fall,Arts & Sciences,Biology,BIO-454,Biology Capstone,400,Dr. Levin,28,33,0.848,3,3.47,0.917
10740,2023,Fall,Arts & Sciences,Biology,BIO-357,Topics in Biology,300,Dr. Bram,35,39,0.897,3,3.77,0.962
10741,2023,Fall,Arts & Sciences,Biology,BIO-429,Senior Seminar in Biology,400,Dr. Weiss,37,44,0.841,3,2.98,0.889
10742,2023,Fall,Arts & Sciences,Psychology,PSY-312,Topics in Psychology,300,Prof. Adler,17,24,0.708,3,3.32,0.914
10743,2023,Fall,Arts & Sciences,Psychology,PSY-520,Psychology Practicum,500,Dr. Bram,31,38,0.816,3,3.83,1.0
10744,2023,Fall,Arts & Sciences,Psychology,PSY-317,Topics in Psychology,300,Prof. Stern,28,44,0.636,4,2.84,0.927
10745,2023,Fall,Arts & Sciences,History,HIS-144,Foundations of History,100,Prof. Rosen,41,50,0.82,4,3.12,0.817
10746,2023,Fall,Arts & Sciences,History,HIS-315,History Theory,300,Dr. Weiss,32,50,0.64,4,3.2,0.908
10747,2023,Fall,Arts & Sciences,History,HIS-121,Foundations of History,100,Prof. Mandel,43,49,0.878,3,3.25,0.903
10748,2023,Fall,Arts & Sciences,History,HIS-253,Intermediate History,200,Dr. Klein,35,41,0.854,3,3.11,0.987
10749,2023,Fall,Arts & Sciences,Mathematics,MAT-134,Foundations of Mathematics,100,Dr. Katz,38,47,0.809,3,3.75,0.911
10750,2023,Fall,Arts & Sciences,Mathematics,MAT-203,Mathematics Methods,200,Dr. Levin,27,33,0.818,3,3.33,0.964
10751,2023,Spring,Arts & Sciences,Biology,BIO-325,Biology Theory,300,Dr. Katz,38,43,0.884,3,3.25,0.932
10752,2023,Spring,Arts & Sciences,Biology,BIO-135,Foundations of Biology,100,Dr. Weiss,24,35,0.686,3,2.86,0.954
10753,2023,Spring,Arts & Sciences,Psychology,PSY-233,Psychology Methods,200,Prof. Stern,32,40,0.8,3,3.11,0.942
10754,2023,Spring,Arts & Sciences,Psychology,PSY-153,Introduction to Psychology,100,Dr. Klein,27,27,1.0,3,3.45,0.929
10755,2023,Spring,Arts & Sciences,History,HIS-157,Principles of History,100,Prof. Rosen,25,35,0.714,3,2.74,0.902
10756,2023,Spring,Arts & Sciences,History,HIS-418,History Research,400,Dr. Friedman,42,45,0.933,3,2.8,0.935
10757,2023,Spring,Arts & Sciences,Mathematics,MAT-403,Mathematics Research,400,Dr. Katz,18,26,0.692,3,3.1,0.967
10758,2023,Spring,Arts & Sciences,Mathematics,MAT-405,Mathematics Research,400,Prof. Adler,29,36,0.806,3,4.0,0.949
10759,2023,Spring,Arts & Sciences,Mathematics,MAT-220,Mathematics Methods,200,Dr. Shapiro,31,54,0.574,4,3.62,0.949
10760,2024,Fall,Arts & Sciences,Biology,BIO-455,Senior Seminar in Biology,400,Prof. Stern,19,28,0.679,3,3.43,0.895
10761,2024,Fall,Arts & Sciences,Biology,BIO-411,Biology Capstone,400,Dr. Halpern,23,27,0.852,3,3.38,0.923
10762,2024,Fall,Arts & Sciences,Biology,BIO-327,Topics in Biology,300,Prof. Adler,11,20,0.55,4,2.91,0.888
10763,2024,Fall,Arts & Sciences,Biology,BIO-417,Senior Seminar in Biology,400,Dr. Katz,17,27,0.63,3,3.94,0.91
10764,2024,Fall,Arts & Sciences,Psychology,PSY-553,Psychology Thesis Studio,500,Dr. Levin,11,17,0.647,3,3.29,0.903
10765,2024,Fall,Arts & Sciences,Psychology,PSY-129,Foundations of Psychology,100,Prof. Adler,19,24,0.792,4,3.4,0.952
10766,2024,Fall,Arts & Sciences,Psychology,PSY-110,Foundations of Psychology,100,Dr. Cohen,15,17,0.882,3,3.05,0.876
10767,2024,Fall,Arts & Sciences,Psychology,PSY-221,Psychology Methods,200,Dr. Cohen,17,17,1.0,3,3.35,0.905
10768,2024,Fall,Arts & Sciences,History,HIS-220,Intermediate History,200,Dr. Halpern,20,28,0.714,3,3.16,0.864
10769,2024,Fall,Arts & Sciences,History,HIS-248,History Methods,200,Dr. Bram,17,18,0.944,3,3.46,0.904
10770,2024,Fall,Arts & Sciences,Mathematics,MAT-202,Applied Mathematics,200,Dr. Levin,26,33,0.788,3,3.64,0.912
10771,2024,Fall,Arts & Sciences,Mathematics,MAT-156,Introduction to Mathematics,100,Dr. Klein,19,24,0.792,4,3.12,0.998
10772,2024,Fall,Arts & Sciences,Mathematics,MAT-259,Intermediate Mathematics,200,Prof. Goldberg,9,10,0.9,4,3.4,0.881
10773,2024,Fall,Arts & Sciences,Mathematics,MAT-250,Intermediate Mathematics,200,Prof. Schwartz,12,16,0.75,3,3.24,0.938
10774,2024,Spring,Arts & Sciences,Biology,BIO-226,Applied Biology,200,Prof. Stern,11,20,0.55,3,3.36,0.877
10775,2024,Spring,Arts & Sciences,Biology,BIO-228,Applied Biology,200,Dr. Katz,15,21,0.714,3,3.54,0.934
10776,2024,Spring,Arts & Sciences,Biology,BIO-201,Intermediate Biology,200,Dr. Halpern,7,10,0.7,4,3.67,0.869
10777,2024,Spring,Arts & Sciences,Psychology,PSY-139,Principles of Psychology,100,Prof. Mandel,35,35,1.0,3,2.72,0.901
10778,2024,Spring,Arts & Sciences,Psychology,PSY-218,Psychology Methods,200,Dr. Levin,14,19,0.737,4,3.71,0.854
10779,2024,Spring,Arts & Sciences,History,HIS-131,Principles of History,100,Prof. Stern,13,22,0.591,3,3.55,1.0
10780,2024,Spring,Arts & Sciences,History,HIS-549,Graduate History,500,Dr. Shapiro,9,22,0.409,3,3.46,0.856
10781,2024,Spring,Arts & Sciences,Mathematics,MAT-121,Foundations of Mathematics,100,Prof. Mandel,23,26,0.885,3,3.28,0.888
10782,2024,Spring,Arts & Sciences,Mathematics,MAT-538,Graduate Mathematics,500,Dr. Halpern,31,38,0.816,4,3.45,0.933
10783,2025,Fall,Arts & Sciences,Biology,BIO-323,Topics in Biology,300,Prof. Goldberg,24,29,0.828,3,3.74,0.88
10784,2025,Fall,Arts & Sciences,Biology,BIO-408,Biology Research,400,Prof. Adler,23,29,0.793,3,3.31,0.891
10785,2025,Fall,Arts & Sciences,Biology,BIO-115,Introduction to Biology,100,Dr. Weiss,20,21,0.952,4,3.13,0.942
10786,2025,Fall,Arts & Sciences,Biology,BIO-246,Applied Biology,200,Dr. Halpern,19,27,0.704,3,2.89,0.993
10787,2025,Fall,Arts & Sciences,Psychology,PSY-114,Principles of Psychology,100,Dr. Shapiro,23,33,0.697,3,3.01,0.968
10788,2025,Fall,Arts & Sciences,Psychology,PSY-429,Psychology Research,400,Dr. Halpern,17,18,0.944,3,3.64,0.951
10789,2025,Fall,Arts & Sciences,History,HIS-330,History Theory,300,Dr. Bram,28,28,1.0,3,3.93,0.96
10790,2025,Fall,Arts & Sciences,History,HIS-127,Introduction to History,100,Dr. Katz,19,26,0.731,3,3.2,0.851
10791,2025,Fall,Arts & Sciences,Mathematics,MAT-207,Applied Mathematics,200,Prof. Schwartz,21,39,0.538,3,2.78,0.943
10792,2025,Fall,Arts & Sciences,Mathematics,MAT-218,Intermediate Mathematics,200,Prof. Adler,19,26,0.731,3,3.16,0.911
10793,2025,Spring,Arts & Sciences,Biology,BIO-339,Biology Theory,300,Dr. Friedman,28,47,0.596,3,3.39,0.91
10794,2025,Spring,Arts & Sciences,Biology,BIO-234,Intermediate Biology,200,Prof. Rosen,36,36,1.0,3,2.84,0.833
10795,2025,Spring,Arts & Sciences,Biology,BIO-130,Foundations of Biology,100,Dr. Klein,22,26,0.846,3,2.75,0.939
10796,2025,Spring,Arts & Sciences,Biology,BIO-505,Graduate Biology,500,Dr. Klein,32,32,1.0,3,3.59,0.893
10797,2025,Spring,Arts & Sciences,Psychology,PSY-243,Intermediate Psychology,200,Dr. Halpern,21,31,0.677,4,2.86,0.865
10798,2025,Spring,Arts & Sciences,Psychology,PSY-158,Foundations of Psychology,100,Dr. Katz,13,13,1.0,3,3.51,0.967
10799,2025,Spring,Arts & Sciences,Psychology,PSY-217,Intermediate Psychology,200,Dr. Friedman,29,29,1.0,4,3.42,0.964
10800,2025,Spring,Arts & Sciences,Psychology,PSY-202,Intermediate Psychology,200,Dr. Halpern,21,36,0.583,3,3.07,0.997
10801,2025,Spring,Arts & Sciences,History,HIS-238,Applied History,200,Dr. Klein,18,26,0.692,3,3.54,0.932
10802,2025,Spring,Arts & Sciences,History,HIS-150,Introduction to History,100,Dr. Klein,31,37,0.838,3,2.89,0.909
10803,2025,Spring,Arts & Sciences,History,HIS-118,Foundations of History,100,Dr. Katz,22,26,0.846,3,3.13,1.0
10804,2025,Spring,Arts & Sciences,Mathematics,MAT-101,Foundations of Mathematics,100,Prof. Adler,11,18,0.611,3,3.22,0.923
10805,2025,Spring,Arts & Sciences,Mathematics,MAT-133,Introduction to Mathematics,100,Prof. Rosen,23,28,0.821,3,3.06,0.973
10806,2015,Fall,Education,Elementary Ed,EDU-254,Elementary Ed Methods,200,Dr. Shapiro,25,42,0.595,3,3.0,0.915
10807,2015,Fall,Education,Elementary Ed,EDU-508,Elementary Ed Practicum,500,Dr. Friedman,35,36,0.972,3,3.44,0.873
10808,2015,Fall,Education,Elementary Ed,EDU-302,Advanced Elementary Ed,300,Dr. Bram,18,21,0.857,3,2.46,0.871
10809,2015,Fall,Education,Elementary Ed,EDU-220,Elementary Ed Methods,200,Dr. Halpern,21,32,0.656,3,2.68,0.953
10810,2015,Fall,Education,Special Ed,SPED-249,Applied Special Ed,200,Prof. Mandel,16,17,0.941,3,2.65,0.928
10811,2015,Fall,Education,Special Ed,SPED-115,Introduction to Special Ed,100,Dr. Bram,22,25,0.88,3,3.03,0.919
10812,2015,Fall,Education,Special Ed,SPED-438,Senior Seminar in Special Ed,400,Prof. Goldberg,10,13,0.769,3,2.51,0.924
10813,2015,Fall,Education,Special Ed,SPED-157,Introduction to Special Ed,100,Prof. Stern,11,15,0.733,3,2.9,0.889
10814,2015,Fall,Education,Curriculum,CUR-153,Introduction to Curriculum,100,Dr. Bram,23,30,0.767,3,3.34,0.915
10815,2015,Fall,Education,Curriculum,CUR-258,Applied Curriculum,200,Dr. Levin,21,24,0.875,4,3.02,1.0
10816,2015,Fall,Education,Curriculum,CUR-428,Curriculum Research,400,Prof. Adler,13,20,0.65,3,3.21,0.991
10817,2015,Fall,Education,Curriculum,CUR-120,Principles of Curriculum,100,Prof. Stern,16,26,0.615,3,2.9,0.985
10818,2015,Spring,Education,Elementary Ed,EDU-130,Principles of Elementary Ed,100,Dr. Levin,9,10,0.9,4,2.41,0.956
10819,2015,Spring,Education,Elementary Ed,EDU-504,Elementary Ed Thesis Studio,500,Dr. Friedman,30,30,1.0,3,2.76,0.868
10820,2015,Spring,Education,Elementary Ed,EDU-301,Elementary Ed Theory,300,Dr. Bram,21,24,0.875,3,3.11,1.0
10821,2015,Spring,Education,Special Ed,SPED-131,Principles of Special Ed,100,Prof. Goldberg,14,28,0.5,4,2.85,0.95
10822,2015,Spring,Education,Special Ed,SPED-234,Intermediate Special Ed,200,Prof. Schwartz,30,30,1.0,3,2.45,0.896
10823,2015,Spring,Education,Curriculum,CUR-144,Principles of Curriculum,100,Prof. Stern,31,34,0.912,4,2.95,0.949
10824,2015,Spring,Education,Curriculum,CUR-446,Curriculum Research,400,Dr. Shapiro,26,32,0.812,3,3.07,0.913
10825,2015,Spring,Education,Curriculum,CUR-519,Curriculum Practicum,500,Prof. Rosen,38,47,0.809,3,3.16,0.932
10826,2015,Spring,Education,Curriculum,CUR-224,Intermediate Curriculum,200,Dr. Weiss,34,34,1.0,4,3.29,0.982
10827,2016,Fall,Education,Elementary Ed,EDU-504,Graduate Elementary Ed,500,Dr. Friedman,32,34,0.941,4,4.0,0.942
10828,2016,Fall,Education,Elementary Ed,EDU-109,Foundations of Elementary Ed,100,Dr. Shapiro,34,45,0.756,3,3.33,0.931
10829,2016,Fall,Education,Elementary Ed,EDU-331,Elementary Ed Theory,300,Prof. Rosen,20,31,0.645,3,3.16,0.848
10830,2016,Fall,Education,Special Ed,SPED-539,Special Ed Practicum,500,Dr. Bram,34,34,1.0,3,3.63,0.846
10831,2016,Fall,Education,Special Ed,SPED-345,Special Ed Theory,300,Dr. Levin,34,35,0.971,3,3.34,0.919
10832,2016,Fall,Education,Curriculum,CUR-450,Curriculum Research,400,Dr. Shapiro,38,46,0.826,3,3.08,0.953
10833,2016,Fall,Education,Curriculum,CUR-158,Introduction to Curriculum,100,Prof. Mandel,45,52,0.865,3,3.3,0.961
10834,2016,Fall,Education,Curriculum,CUR-135,Foundations of Curriculum,100,Dr. Shapiro,23,52,0.442,3,3.68,0.895
10835,2016,Spring,Education,Elementary Ed,EDU-151,Introduction to Elementary Ed,100,Prof. Schwartz,25,42,0.595,3,4.0,0.918
10836,2016,Spring,Education,Elementary Ed,EDU-327,Elementary Ed Theory,300,Dr. Katz,32,50,0.64,4,3.43,0.965
10837,2016,Spring,Education,Elementary Ed,EDU-346,Topics in Elementary Ed,300,Dr. Weiss,39,55,0.709,3,3.29,0.896
10838,2016,Spring,Education,Special Ed,SPED-322,Advanced Special Ed,300,Dr. Katz,25,37,0.676,4,3.73,0.961
10839,2016,Spring,Education,Special Ed,SPED-253,Applied Special Ed,200,Dr. Halpern,39,39,1.0,4,3.25,0.865
10840,2016,Spring,Education,Special Ed,SPED-145,Foundations of Special Ed,100,Dr. Klein,53,66,0.803,4,3.71,0.837
10841,2016,Spring,Education,Special Ed,SPED-241,Intermediate Special Ed,200,Prof. Schwartz,34,43,0.791,3,3.02,0.914
10842,2016,Spring,Education,Curriculum,CUR-506,Graduate Curriculum,500,Dr. Weiss,30,37,0.811,3,3.06,0.945
10843,2016,Spring,Education,Curriculum,CUR-131,Introduction to Curriculum,100,Dr. Cohen,25,31,0.806,3,2.95,0.924
10844,2016,Spring,Education,Curriculum,CUR-212,Curriculum Methods,200,Dr. Friedman,40,43,0.93,3,3.65,0.974
10845,2017,Fall,Education,Elementary Ed,EDU-540,Elementary Ed Practicum,500,Dr. Cohen,23,29,0.793,3,3.82,0.961
10846,2017,Fall,Education,Elementary Ed,EDU-555,Elementary Ed Thesis Studio,500,Prof. Schwartz,28,31,0.903,3,3.79,0.911
10847,2017,Fall,Education,Special Ed,SPED-125,Introduction to Special Ed,100,Dr. Bram,20,25,0.8,3,3.72,0.827
10848,2017,Fall,Education,Special Ed,SPED-216,Intermediate Special Ed,200,Dr. Friedman,14,19,0.737,3,3.22,0.932
10849,2017,Fall,Education,Special Ed,SPED-244,Special Ed Methods,200,Dr. Klein,23,28,0.821,3,2.96,0.843
10850,2017,Fall,Education,Curriculum,CUR-242,Applied Curriculum,200,Dr. Katz,27,34,0.794,3,3.22,0.908
10851,2017,Fall,Education,Curriculum,CUR-434,Curriculum Research,400,Prof. Schwartz,11,16,0.688,3,3.65,0.961
10852,2017,Fall,Education,Curriculum,CUR-330,Curriculum Theory,300,Prof. Schwartz,24,26,0.923,4,3.2,0.903
10853,2017,Spring,Education,Elementary Ed,EDU-152,Principles of Elementary Ed,100,Dr. Shapiro,35,36,0.972,3,2.83,0.9
10854,2017,Spring,Education,Elementary Ed,EDU-212,Intermediate Elementary Ed,200,Dr. Halpern,16,26,0.615,3,3.75,0.903
10855,2017,Spring,Education,Elementary Ed,EDU-258,Applied Elementary Ed,200,Dr. Friedman,12,16,0.75,4,3.61,0.897
10856,2017,Spring,Education,Special Ed,SPED-251,Intermediate Special Ed,200,Dr. Weiss,18,24,0.75,3,2.76,0.953
10857,2017,Spring,Education,Special Ed,SPED-514,Graduate Special Ed,500,Prof. Schwartz,32,35,0.914,3,3.1,0.891
10858,2017,Spring,Education,Special Ed,SPED-132,Principles of Special Ed,100,Dr. Klein,18,23,0.783,3,3.45,0.949
10859,2017,Spring,Education,Curriculum,CUR-258,Applied Curriculum,200,Dr. Bram,23,24,0.958,3,3.45,0.845
10860,2017,Spring,Education,Curriculum,CUR-104,Introduction to Curriculum,100,Prof. Rosen,35,35,1.0,3,3.26,0.874
10861,2017,Spring,Education,Curriculum,CUR-310,Advanced Curriculum,300,Prof. Goldberg,15,22,0.682,4,3.55,0.884
10862,2017,Spring,Education,Curriculum,CUR-242,Curriculum Methods,200,Dr. Klein,37,37,1.0,3,3.24,0.953
10863,2018,Fall,Education,Elementary Ed,EDU-142,Principles of Elementary Ed,100,Prof. Adler,33,33,1.0,3,2.38,0.949
10864,2018,Fall,Education,Elementary Ed,EDU-251,Applied Elementary Ed,200,Dr. Katz,44,44,1.0,3,3.23,0.96
10865,2018,Fall,Education,Elementary Ed,EDU-247,Elementary Ed Methods,200,Prof. Adler,36,37,0.973,3,2.67,0.889
10866,2018,Fall,Education,Elementary Ed,EDU-229,Applied Elementary Ed,200,Prof. Rosen,43,54,0.796,3,3.36,0.903
10867,2018,Fall,Education,Special Ed,SPED-127,Foundations of Special Ed,100,Prof. Adler,38,39,0.974,3,3.63,0.881
10868,2018,Fall,Education,Special Ed,SPED-341,Advanced Special Ed,300,Prof. Adler,36,37,0.973,3,2.92,0.879
10869,2018,Fall,Education,Curriculum,CUR-254,Applied Curriculum,200,Prof. Stern,28,44,0.636,3,2.96,0.946
10870,2018,Fall,Education,Curriculum,CUR-107,Introduction to Curriculum,100,Prof. Goldberg,29,50,0.58,3,3.65,0.883
10871,2018,Fall,Education,Curriculum,CUR-255,Applied Curriculum,200,Dr. Shapiro,36,43,0.837,4,3.13,0.912
10872,2018,Fall,Education,Curriculum,CUR-359,Curriculum Theory,300,Prof. Schwartz,23,26,0.885,3,3.43,0.959
10873,2018,Spring,Education,Elementary Ed,EDU-550,Elementary Ed Practicum,500,Dr. Halpern,31,45,0.689,3,3.32,0.873
10874,2018,Spring,Education,Elementary Ed,EDU-306,Topics in Elementary Ed,300,Dr. Cohen,46,46,1.0,3,3.03,0.938
10875,2018,Spring,Education,Elementary Ed,EDU-346,Elementary Ed Theory,300,Prof. Rosen,35,44,0.795,3,3.27,0.981
10876,2018,Spring,Education,Elementary Ed,EDU-524,Elementary Ed Practicum,500,Dr. Friedman,39,50,0.78,3,3.06,0.885
