student_id,year,department,major,class_level,gender,residency,gpa,status
104520,2017,Nursing,Public Health,Junior,Male,In-State,3.22,Enrolled
104521,2017,Nursing,Public Health,Senior,Male,In-State,2.46,Enrolled
104522,2017,Nursing,Nursing BSN,Senior,Male,International,2.89,Enrolled
104523,2017,Nursing,Nursing BSN,Senior,Male,In-State,3.94,Enrolled
104524,2017,Nursing,Public Health,Sophomore,Male,In-State,3.31,Enrolled
104525,2017,Nursing,Nursing BSN,Sophomore,Female,International,2.67,Enrolled
104526,2017,Nursing,Public Health,Junior,Male,In-State,3.0,Graduated
104527,2017,Nursing,Nursing BSN,Sophomore,Female,International,3.12,Withdrawn
104528,2017,Nursing,Nursing BSN,Senior,Female,In-State,4.0,Enrolled
104529,2017,Nursing,Public Health,Freshman,Female,In-State,4.0,Graduated
104530,2017,Nursing,Public Health,Sophomore,Male,Out-of-State,2.68,Graduated
104531,2017,Nursing,Public Health,Sophomore,Male,In-State,2.28,Withdrawn
104532,2017,Nursing,Public Health,Senior,Female,In-State,3.44,Enrolled
104533,2017,Nursing,Nursing BSN,Freshman,Female,International,3.32,Enrolled
104534,2017,Nursing,Nursing BSN,Junior,Female,In-State,3.34,Enrolled
104535,2017,Nursing,Public Health,Senior,Female,In-State,3.56,Enrolled
104536,2017,Nursing,Public Health,Sophomore,Female,Out-of-State,2.89,Enrolled
104537,2017,Nursing,Public Health,Junior,Female,In-State,3.22,Enrolled
104538,2017,Nursing,Public Health,Sophomore,Female,Out-of-State,2.81,Enrolled
104539,2017,Nursing,Public Health,Junior,Male,In-State,3.69,Enrolled
104540,2017,Nursing,Public Health,Sophomore,Male,In-State,4.0,Enrolled
104541,2017,Nursing,Nursing BSN,Senior,Male,In-State,3.79,Enrolled
104542,2018,Nursing,Public Health,Junior,Female,In-State,3.52,On Leave
104543,2018,Nursing,Public Health,Senior,Female,Out-of-State,3.56,Graduated
104544,2018,Nursing,Nursing BSN,Freshman,Male,In-State,2.56,Graduated
104545,2018,Nursing,Nursing BSN,Junior,Female,In-State,3.2,Enrolled
104546,2018,Nursing,Nursing BSN,Senior,Male,Out-of-State,2.66,Enrolled
104547,2018,Nursing,Public Health,Freshman,Male,In-State,3.23,Enrolled
104548,2018,Nursing,Nursing BSN,Senior,Male,In-State,2.91,Enrolled
104549,2018,Nursing,Nursing BSN,Freshman,Male,In-State,3.21,Enrolled
104550,2018,Nursing,Nursing BSN,Graduate,Female,Out-of-State,2.31,Enrolled
104551,2018,Nursing,Nursing BSN,Graduate,Female,In-State,3.24,Enrolled
104552,2018,Nursing,Public Health,Senior,Male,In-State,3.52,Enrolled
104553,2018,Nursing,Nursing BSN,Sophomore,Female,In-State,3.06,Enrolled
104554,2018,Nursing,Public Health,Sophomore,Female,In-State,3.58,Enrolled
104555,2018,Nursing,Nursing BSN,Freshman,Female,In-State,3.07,Enrolled
104556,2018,Nursing,Nursing BSN,Sophomore,Female,In-State,3.5,Enrolled
104557,2018,Nursing,Public Health,Graduate,Female,In-State,3.57,Enrolled
104558,2018,Nursing,Public Health,Junior,Female,Out-of-State,3.82,Withdrawn
104559,2018,Nursing,Nursing BSN,Sophomore,Female,Out-of-State,2.24,Enrolled
104560,2018,Nursing,Nursing BSN,Senior,Female,International,3.58,Enrolled
104561,2018,Nursing,Nursing BSN,Sophomore,Female,In-State,2.29,Enrolled
104562,2018,Nursing,Public Health,Senior,Female,Out-of-State,3.85,Enrolled
104563,2018,Nursing,Nursing BSN,Freshman,Male,Out-of-State,3.96,Enrolled
104564,2018,Nursing,Nursing BSN,Sophomore,Female,In-State,2.83,Enrolled
104565,2018,Nursing,Nursing BSN,Freshman,Male,In-State,3.3,Enrolled
104566,2018,Nursing,Public Health,Junior,Female,Out-of-State,3.23,Enrolled
104567,2018,Nursing,Nursing BSN,Senior,Male,Out-of-State,3.17,Enrolled
104568,2018,Nursing,Public Health,Freshman,Male,In-State,3.41,Enrolled
104569,2018,Nursing,Nursing BSN,Senior,Female,In-State,4.0,Enrolled
104570,2018,Nursing,Public Health,Junior,Male,Out-of-State,3.76,Enrolled
104571,2018,Nursing,Nursing BSN,Senior,Female,Out-of-State,2.43,Enrolled
104572,2018,Nursing,Public Health,Graduate,Female,Out-of-State,4.0,Graduated
104573,2018,Nursing,Nursing BSN,Sophomore,Female,In-State,2.98,Enrolled
104574,2018,Nursing,Public Health,Senior,Female,In-State,3.62,Withdrawn
104575,2018,Nursing,Public Health,Junior,Male,In-State,3.61,Enrolled
104576,2018,Nursing,Nursing BSN,Freshman,Female,In-State,3.18,Enrolled
104577,2018,Nursing,Nursing BSN,Graduate,Female,In-State,3.89,Enrolled
104578,2018,Nursing,Public Health,Junior,Male,International,2.99,Graduated
104579,2018,Nursing,Public Health,Sophomore,Female,In-State,3.01,Enrolled
104580,2018,Nursing,Public Health,Graduate,Female,Out-of-State,3.23,Enrolled
104581,2018,Nursing,Public Health,Junior,Male,Out-of-State,4.0,Enrolled
104582,2018,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,3.61,Enrolled
104583,2018,Nursing,Public Health,Junior,Female,In-State,3.14,Enrolled
104584,2018,Nursing,Nursing BSN,Sophomore,Male,In-State,3.2,Enrolled
104585,2018,Nursing,Nursing BSN,Freshman,Male,In-State,3.28,Enrolled
104586,2018,Nursing,Public Health,Sophomore,Male,In-State,2.68,Enrolled
104587,2018,Nursing,Public Health,Senior,Female,In-State,3.26,Enrolled
104588,2018,Nursing,Public Health,Junior,Female,Out-of-State,2.99,Enrolled
104589,2018,Nursing,Public Health,Freshman,Female,Out-of-State,3.33,Enrolled
104590,2018,Nursing,Public Health,Freshman,Female,In-State,3.45,Withdrawn
104591,2018,Nursing,Public Health,Graduate,Female,In-State,3.59,Enrolled
104592,2018,Nursing,Nursing BSN,Junior,Male,In-State,2.53,Enrolled
104593,2018,Nursing,Nursing BSN,Junior,Female,In-State,2.95,Enrolled
104594,2018,Nursing,Public Health,Junior,Female,In-State,2.82,Withdrawn
104595,2019,Nursing,Public Health,Freshman,Female,In-State,2.94,Enrolled
104596,2019,Nursing,Public Health,Senior,Female,Out-of-State,3.2,Enrolled
104597,2019,Nursing,Public Health,Junior,Female,Out-of-State,3.13,On Leave
104598,2019,Nursing,Nursing BSN,Graduate,Male,In-State,2.64,Enrolled
104599,2019,Nursing,Nursing BSN,Junior,Female,In-State,3.07,Enrolled
104600,2019,Nursing,Nursing BSN,Junior,Female,Out-of-State,3.12,Graduated
104601,2019,Nursing,Public Health,Freshman,Male,Out-of-State,3.85,Graduated
104602,2019,Nursing,Public Health,Sophomore,Male,In-State,2.98,Enrolled
104603,2019,Nursing,Nursing BSN,Freshman,Female,Out-of-State,3.45,Enrolled
104604,2019,Nursing,Nursing BSN,Freshman,Female,In-State,3.7,Withdrawn
104605,2019,Nursing,Nursing BSN,Junior,Female,In-State,3.11,Enrolled
104606,2019,Nursing,Public Health,Junior,Female,In-State,2.57,Enrolled
104607,2019,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,2.76,Enrolled
104608,2019,Nursing,Public Health,Graduate,Female,In-State,2.4,Enrolled
104609,2019,Nursing,Nursing BSN,Sophomore,Female,In-State,2.94,Graduated
104610,2019,Nursing,Nursing BSN,Senior,Female,International,2.77,Enrolled
104611,2019,Nursing,Public Health,Senior,Female,In-State,2.81,Enrolled
104612,2019,Nursing,Public Health,Sophomore,Male,Out-of-State,3.39,Graduated
104613,2019,Nursing,Public Health,Freshman,Female,In-State,3.34,Enrolled
104614,2019,Nursing,Public Health,Senior,Female,In-State,3.74,Enrolled
104615,2019,Nursing,Nursing BSN,Junior,Male,In-State,3.28,Enrolled
104616,2019,Nursing,Nursing BSN,Junior,Female,In-State,2.86,Enrolled
104617,2019,Nursing,Nursing BSN,Freshman,Male,In-State,2.37,Enrolled
104618,2019,Nursing,Nursing BSN,Sophomore,Female,Out-of-State,2.85,Graduated
104619,2019,Nursing,Public Health,Sophomore,Female,In-State,2.86,On Leave
104620,2019,Nursing,Public Health,Senior,Male,In-State,3.63,Enrolled
104621,2019,Nursing,Public Health,Senior,Male,In-State,2.73,Graduated
104622,2019,Nursing,Public Health,Senior,Male,In-State,2.02,Enrolled
104623,2019,Nursing,Public Health,Junior,Female,Out-of-State,2.99,Graduated
104624,2019,Nursing,Public Health,Junior,Male,In-State,3.02,Enrolled
104625,2019,Nursing,Public Health,Graduate,Female,International,3.49,Graduated
104626,2019,Nursing,Public Health,Freshman,Female,International,3.35,Enrolled
104627,2019,Nursing,Public Health,Sophomore,Male,Out-of-State,3.34,Enrolled
104628,2019,Nursing,Public Health,Junior,Male,In-State,3.54,Enrolled
104629,2019,Nursing,Public Health,Junior,Male,In-State,3.65,Enrolled
104630,2019,Nursing,Public Health,Freshman,Female,In-State,3.82,Enrolled
104631,2019,Nursing,Public Health,Sophomore,Male,In-State,3.08,Enrolled
104632,2019,Nursing,Nursing BSN,Sophomore,Female,Out-of-State,3.52,Enrolled
104633,2019,Nursing,Nursing BSN,Senior,Male,In-State,3.01,Enrolled
104634,2019,Nursing,Public Health,Senior,Male,In-State,3.52,On Leave
104635,2019,Nursing,Public Health,Freshman,Male,In-State,3.19,Enrolled
104636,2019,Nursing,Nursing BSN,Junior,Male,Out-of-State,4.0,Enrolled
104637,2019,Nursing,Public Health,Junior,Male,In-State,3.33,Enrolled
104638,2019,Nursing,Public Health,Junior,Female,In-State,2.04,Enrolled
104639,2020,Nursing,Public Health,Freshman,Male,International,3.26,Enrolled
104640,2020,Nursing,Nursing BSN,Senior,Male,Out-of-State,2.75,Graduated
104641,2020,Nursing,Public Health,Freshman,Male,International,3.28,Enrolled
104642,2020,Nursing,Nursing BSN,Senior,Male,In-State,2.74,Enrolled
104643,2020,Nursing,Public Health,Senior,Female,Out-of-State,2.05,Enrolled
104644,2020,Nursing,Public Health,Senior,Male,Out-of-State,3.65,On Leave
104645,2020,Nursing,Nursing BSN,Sophomore,Female,Out-of-State,2.74,Enrolled
104646,2020,Nursing,Public Health,Sophomore,Female,In-State,2.7,Enrolled
104647,2020,Nursing,Public Health,Senior,Male,In-State,2.3,Enrolled
104648,2020,Nursing,Public Health,Junior,Female,In-State,3.48,Graduated
104649,2020,Nursing,Public Health,Junior,Female,Out-of-State,3.1,Enrolled
104650,2020,Nursing,Public Health,Sophomore,Female,In-State,3.17,Enrolled
104651,2020,Nursing,Public Health,Senior,Male,International,2.41,Graduated
104652,2020,Nursing,Public Health,Junior,Female,In-State,2.84,Enrolled
104653,2020,Nursing,Nursing BSN,Freshman,Female,In-State,3.72,Enrolled
104654,2020,Nursing,Public Health,Senior,Female,Out-of-State,3.12,Enrolled
104655,2020,Nursing,Nursing BSN,Senior,Female,In-State,2.33,Graduated
104656,2020,Nursing,Public Health,Junior,Female,In-State,2.79,Enrolled
104657,2020,Nursing,Public Health,Freshman,Male,Out-of-State,2.9,Enrolled
104658,2020,Nursing,Nursing BSN,Sophomore,Other,Out-of-State,2.44,Enrolled
104659,2020,Nursing,Public Health,Graduate,Female,In-State,3.12,Enrolled
104660,2020,Nursing,Nursing BSN,Junior,Female,In-State,2.84,Enrolled
104661,2020,Nursing,Public Health,Freshman,Female,In-State,3.07,Enrolled
104662,2020,Nursing,Public Health,Junior,Female,International,3.01,On Leave
104663,2020,Nursing,Public Health,Freshman,Female,In-State,3.0,Graduated
104664,2020,Nursing,Public Health,Freshman,Female,International,3.01,Enrolled
104665,2020,Nursing,Public Health,Sophomore,Male,International,2.4,Enrolled
104666,2020,Nursing,Nursing BSN,Senior,Female,In-State,3.13,Enrolled
104667,2020,Nursing,Public Health,Freshman,Male,Out-of-State,2.09,Enrolled
104668,2020,Nursing,Nursing BSN,Graduate,Female,Out-of-State,3.06,Enrolled
104669,2020,Nursing,Nursing BSN,Graduate,Male,Out-of-State,2.79,Graduated
104670,2020,Nursing,Public Health,Junior,Female,In-State,3.16,Enrolled
104671,2020,Nursing,Nursing BSN,Freshman,Female,In-State,2.48,Enrolled
104672,2020,Nursing,Public Health,Senior,Female,In-State,2.83,Graduated
104673,2021,Nursing,Public Health,Senior,Male,In-State,3.44,Enrolled
104674,2021,Nursing,Public Health,Sophomore,Male,International,3.27,Enrolled
104675,2021,Nursing,Nursing BSN,Sophomore,Female,Out-of-State,3.67,Enrolled
104676,2021,Nursing,Nursing BSN,Freshman,Male,In-State,3.1,Enrolled
104677,2021,Nursing,Public Health,Freshman,Male,In-State,3.75,Enrolled
104678,2021,Nursing,Public Health,Junior,Male,Out-of-State,3.5,On Leave
104679,2021,Nursing,Nursing BSN,Junior,Male,In-State,2.41,Graduated
104680,2021,Nursing,Nursing BSN,Senior,Male,International,3.76,Graduated
104681,2021,Nursing,Nursing BSN,Freshman,Female,In-State,3.01,Enrolled
104682,2021,Nursing,Nursing BSN,Sophomore,Female,Out-of-State,2.27,Enrolled
104683,2021,Nursing,Public Health,Junior,Male,Out-of-State,3.22,Enrolled
104684,2021,Nursing,Public Health,Sophomore,Male,In-State,2.68,On Leave
104685,2021,Nursing,Nursing BSN,Freshman,Female,Out-of-State,3.42,Enrolled
104686,2021,Nursing,Public Health,Senior,Male,In-State,3.65,Enrolled
104687,2021,Nursing,Public Health,Freshman,Male,Out-of-State,3.51,Graduated
104688,2021,Nursing,Public Health,Senior,Male,In-State,2.42,Enrolled
104689,2021,Nursing,Public Health,Junior,Female,International,2.77,Enrolled
104690,2021,Nursing,Public Health,Sophomore,Female,In-State,3.19,Enrolled
104691,2021,Nursing,Nursing BSN,Sophomore,Female,In-State,3.38,Enrolled
104692,2021,Nursing,Public Health,Sophomore,Male,In-State,3.22,Enrolled
104693,2021,Nursing,Public Health,Sophomore,Male,Out-of-State,2.64,Enrolled
104694,2021,Nursing,Nursing BSN,Graduate,Female,In-State,3.5,Enrolled
104695,2021,Nursing,Nursing BSN,Senior,Female,In-State,3.17,On Leave
104696,2021,Nursing,Nursing BSN,Sophomore,Female,In-State,3.27,Enrolled
104697,2021,Nursing,Nursing BSN,Junior,Female,In-State,3.39,Enrolled
104698,2021,Nursing,Nursing BSN,Freshman,Female,In-State,3.27,Enrolled
104699,2021,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,2.61,Enrolled
104700,2021,Nursing,Public Health,Freshman,Male,Out-of-State,3.19,Graduated
104701,2021,Nursing,Public Health,Freshman,Female,In-State,2.96,Enrolled
104702,2021,Nursing,Nursing BSN,Sophomore,Female,In-State,3.71,Graduated
104703,2021,Nursing,Nursing BSN,Sophomore,Female,In-State,2.97,Graduated
104704,2021,Nursing,Public Health,Sophomore,Female,In-State,3.8,Enrolled
104705,2021,Nursing,Nursing BSN,Freshman,Female,In-State,2.9,Enrolled
104706,2021,Nursing,Public Health,Senior,Male,In-State,2.84,Enrolled
104707,2021,Nursing,Public Health,Junior,Male,In-State,3.15,Enrolled
104708,2021,Nursing,Public Health,Junior,Male,In-State,2.88,Enrolled
104709,2021,Nursing,Public Health,Sophomore,Female,In-State,3.18,Enrolled
104710,2021,Nursing,Nursing BSN,Senior,Female,Out-of-State,2.63,Enrolled
104711,2021,Nursing,Public Health,Sophomore,Male,In-State,3.18,Graduated
104712,2021,Nursing,Nursing BSN,Senior,Male,Out-of-State,2.9,Enrolled
104713,2021,Nursing,Public Health,Senior,Female,In-State,3.23,Enrolled
104714,2021,Nursing,Nursing BSN,Senior,Male,In-State,2.88,Enrolled
104715,2021,Nursing,Nursing BSN,Junior,Male,International,3.42,Graduated
104716,2021,Nursing,Public Health,Freshman,Female,Out-of-State,3.56,Withdrawn
104717,2021,Nursing,Nursing BSN,Junior,Female,Out-of-State,2.76,Enrolled
104718,2021,Nursing,Nursing BSN,Freshman,Male,International,3.55,Enrolled
104719,2021,Nursing,Public Health,Senior,Female,In-State,3.68,Enrolled
104720,2021,Nursing,Nursing BSN,Junior,Male,In-State,3.64,Enrolled
104721,2021,Nursing,Public Health,Sophomore,Male,Out-of-State,2.83,Enrolled
104722,2021,Nursing,Nursing BSN,Sophomore,Male,In-State,3.26,Enrolled
104723,2022,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,3.09,Enrolled
104724,2022,Nursing,Nursing BSN,Junior,Female,In-State,3.89,Graduated
104725,2022,Nursing,Public Health,Sophomore,Female,In-State,3.57,Enrolled
104726,2022,Nursing,Public Health,Senior,Other,Out-of-State,3.15,Enrolled
104727,2022,Nursing,Public Health,Senior,Male,In-State,2.06,Enrolled
104728,2022,Nursing,Nursing BSN,Freshman,Female,International,3.76,Enrolled
104729,2022,Nursing,Nursing BSN,Senior,Male,In-State,3.4,Enrolled
104730,2022,Nursing,Public Health,Senior,Female,International,3.16,Enrolled
104731,2022,Nursing,Public Health,Freshman,Male,In-State,2.95,Enrolled
104732,2022,Nursing,Nursing BSN,Freshman,Female,In-State,3.6,Enrolled
104733,2022,Nursing,Nursing BSN,Senior,Male,In-State,2.25,Enrolled
104734,2022,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,3.5,Enrolled
104735,2022,Nursing,Public Health,Sophomore,Male,International,3.72,Enrolled
104736,2022,Nursing,Nursing BSN,Senior,Female,In-State,2.58,Graduated
104737,2022,Nursing,Public Health,Sophomore,Female,International,3.94,Enrolled
104738,2022,Nursing,Nursing BSN,Sophomore,Female,Out-of-State,2.78,Enrolled
104739,2022,Nursing,Public Health,Sophomore,Female,Out-of-State,2.77,Enrolled
104740,2022,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,3.13,Enrolled
104741,2022,Nursing,Public Health,Sophomore,Female,In-State,2.86,Graduated
104742,2022,Nursing,Nursing BSN,Senior,Male,In-State,3.06,Graduated
104743,2022,Nursing,Public Health,Sophomore,Male,Out-of-State,3.58,Graduated
104744,2022,Nursing,Public Health,Junior,Male,International,3.01,Enrolled
104745,2022,Nursing,Public Health,Junior,Male,In-State,3.77,Withdrawn
104746,2022,Nursing,Public Health,Freshman,Female,Out-of-State,3.38,Enrolled
104747,2022,Nursing,Nursing BSN,Freshman,Male,Out-of-State,2.98,Enrolled
104748,2022,Nursing,Public Health,Sophomore,Male,Out-of-State,2.36,On Leave
104749,2022,Nursing,Nursing BSN,Sophomore,Female,In-State,2.45,Withdrawn
104750,2022,Nursing,Public Health,Sophomore,Male,In-State,3.5,Graduated
104751,2022,Nursing,Nursing BSN,Senior,Male,In-State,3.43,Enrolled
104752,2022,Nursing,Nursing BSN,Freshman,Male,Out-of-State,3.42,Enrolled
104753,2022,Nursing,Nursing BSN,Senior,Male,In-State,3.95,Enrolled
104754,2022,Nursing,Nursing BSN,Freshman,Male,In-State,3.2,Enrolled
104755,2022,Nursing,Public Health,Senior,Male,Out-of-State,3.59,Enrolled
104756,2022,Nursing,Nursing BSN,Freshman,Female,Out-of-State,3.86,Enrolled
104757,2022,Nursing,Nursing BSN,Sophomore,Male,In-State,3.37,Enrolled
104758,2022,Nursing,Public Health,Junior,Female,Out-of-State,4.0,Enrolled
104759,2022,Nursing,Public Health,Sophomore,Male,Out-of-State,2.88,Enrolled
104760,2022,Nursing,Public Health,Freshman,Female,In-State,3.57,Graduated
104761,2022,Nursing,Nursing BSN,Freshman,Female,Out-of-State,2.61,Enrolled
104762,2022,Nursing,Nursing BSN,Freshman,Male,In-State,3.13,Enrolled
104763,2022,Nursing,Public Health,Freshman,Female,Out-of-State,3.2,Enrolled
104764,2022,Nursing,Nursing BSN,Junior,Male,In-State,3.24,Enrolled
104765,2022,Nursing,Public Health,Junior,Female,In-State,2.3,Enrolled
104766,2023,Nursing,Public Health,Freshman,Female,International,2.97,Enrolled
104767,2023,Nursing,Public Health,Graduate,Female,Out-of-State,2.54,Enrolled
104768,2023,Nursing,Nursing BSN,Senior,Female,In-State,3.15,Enrolled
104769,2023,Nursing,Nursing BSN,Sophomore,Female,In-State,3.37,Graduated
104770,2023,Nursing,Public Health,Sophomore,Male,Out-of-State,3.02,Enrolled
104771,2023,Nursing,Public Health,Freshman,Male,Out-of-State,3.23,Enrolled
104772,2023,Nursing,Nursing BSN,Freshman,Female,In-State,2.75,Enrolled
104773,2023,Nursing,Nursing BSN,Graduate,Female,In-State,3.12,Enrolled
104774,2023,Nursing,Nursing BSN,Junior,Female,In-State,3.73,Enrolled
104775,2023,Nursing,Nursing BSN,Freshman,Female,Out-of-State,3.68,Enrolled
104776,2023,Nursing,Public Health,Junior,Male,Out-of-State,3.88,Enrolled
104777,2023,Nursing,Nursing BSN,Freshman,Male,In-State,3.41,On Leave
104778,2023,Nursing,Public Health,Senior,Female,In-State,3.29,Enrolled
104779,2023,Nursing,Public Health,Sophomore,Female,In-State,2.5,Enrolled
104780,2023,Nursing,Nursing BSN,Freshman,Female,In-State,3.49,Enrolled
104781,2023,Nursing,Nursing BSN,Freshman,Female,In-State,2.56,Enrolled
104782,2023,Nursing,Public Health,Sophomore,Female,In-State,3.08,Enrolled
104783,2023,Nursing,Public Health,Junior,Male,In-State,3.2,Enrolled
104784,2023,Nursing,Nursing BSN,Sophomore,Male,In-State,3.18,Enrolled
104785,2023,Nursing,Nursing BSN,Sophomore,Male,In-State,3.49,Enrolled
104786,2023,Nursing,Nursing BSN,Freshman,Male,In-State,3.04,Enrolled
104787,2023,Nursing,Nursing BSN,Freshman,Male,In-State,3.26,Enrolled
104788,2023,Nursing,Public Health,Freshman,Female,International,3.02,Withdrawn
104789,2023,Nursing,Public Health,Senior,Male,Out-of-State,2.86,Enrolled
104790,2023,Nursing,Public Health,Freshman,Male,Out-of-State,2.95,On Leave
104791,2023,Nursing,Public Health,Junior,Male,International,3.14,Enrolled
104792,2023,Nursing,Nursing BSN,Junior,Female,In-State,2.74,Enrolled
104793,2023,Nursing,Public Health,Sophomore,Male,International,2.66,Enrolled
104794,2023,Nursing,Public Health,Senior,Male,Out-of-State,4.0,Withdrawn
104795,2023,Nursing,Nursing BSN,Sophomore,Male,In-State,3.13,Enrolled
104796,2023,Nursing,Nursing BSN,Freshman,Male,In-State,3.15,Enrolled
104797,2023,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,3.7,Graduated
104798,2023,Nursing,Public Health,Junior,Female,In-State,3.86,Enrolled
104799,2023,Nursing,Public Health,Freshman,Female,In-State,3.12,On Leave
104800,2024,Nursing,Public Health,Senior,Male,International,3.04,Enrolled
104801,2024,Nursing,Nursing BSN,Graduate,Female,International,3.51,Enrolled
104802,2024,Nursing,Nursing BSN,Freshman,Other,In-State,2.73,Graduated
104803,2024,Nursing,Nursing BSN,Sophomore,Male,International,2.92,Graduated
104804,2024,Nursing,Nursing BSN,Junior,Female,In-State,3.99,Enrolled
104805,2024,Nursing,Public Health,Sophomore,Male,In-State,1.83,Enrolled
104806,2024,Nursing,Nursing BSN,Graduate,Male,In-State,3.56,Withdrawn
104807,2024,Nursing,Nursing BSN,Freshman,Female,In-State,2.96,Enrolled
104808,2024,Nursing,Public Health,Freshman,Female,Out-of-State,1.64,Enrolled
104809,2024,Nursing,Nursing BSN,Junior,Female,International,2.53,Enrolled
104810,2024,Nursing,Nursing BSN,Sophomore,Male,In-State,3.22,Enrolled
104811,2024,Nursing,Nursing BSN,Freshman,Other,In-State,3.52,Enrolled
104812,2024,Nursing,Public Health,Freshman,Male,Out-of-State,3.09,Enrolled
104813,2024,Nursing,Nursing BSN,Freshman,Male,Out-of-State,2.7,Enrolled
104814,2024,Nursing,Nursing BSN,Junior,Male,In-State,2.89,Graduated
104815,2024,Nursing,Public Health,Graduate,Female,In-State,3.06,Enrolled
104816,2024,Nursing,Public Health,Freshman,Female,Out-of-State,3.48,Enrolled
104817,2024,Nursing,Public Health,Senior,Female,In-State,2.95,Enrolled
104818,2024,Nursing,Public Health,Junior,Female,In-State,2.5,Enrolled
104819,2024,Nursing,Public Health,Senior,Male,In-State,2.86,Graduated
104820,2024,Nursing,Nursing BSN,Sophomore,Female,In-State,2.86,Graduated
104821,2024,Nursing,Nursing BSN,Junior,Female,In-State,4.0,Enrolled
104822,2024,Nursing,Nursing BSN,Junior,Male,Out-of-State,3.27,Enrolled
104823,2024,Nursing,Public Health,Freshman,Male,Out-of-State,3.3,Enrolled
104824,2024,Nursing,Nursing BSN,Freshman,Female,In-State,2.85,Enrolled
104825,2024,Nursing,Nursing BSN,Junior,Female,In-State,2.93,Graduated
104826,2024,Nursing,Public Health,Junior,Male,In-State,2.74,On Leave
104827,2024,Nursing,Public Health,Freshman,Male,In-State,3.82,Enrolled
104828,2024,Nursing,Public Health,Junior,Female,In-State,2.95,Enrolled
104829,2024,Nursing,Nursing BSN,Junior,Male,In-State,3.36,Enrolled
104830,2024,Nursing,Public Health,Sophomore,Male,In-State,2.23,Enrolled
104831,2024,Nursing,Nursing BSN,Junior,Female,In-State,3.17,Enrolled
104832,2024,Nursing,Public Health,Sophomore,Female,In-State,3.77,Enrolled
104833,2024,Nursing,Public Health,Junior,Female,In-State,3.38,Enrolled
104834,2024,Nursing,Nursing BSN,Sophomore,Male,In-State,2.09,Graduated
104835,2024,Nursing,Nursing BSN,Sophomore,Male,Out-of-State,2.75,Enrolled
104836,2024,Nursing,Public Health,Freshman,Other,Out-of-State,3.68,Enrolled
104837,2024,Nursing,Nursing BSN,Junior,Female,Out-of-State,3.34,Enrolled
104838,2024,Nursing,Nursing BSN,Graduate,Female,In-State,2.88,Enrolled
104839,2024,Nursing,Public Health,Graduate,Female,Out-of-State,2.98,Enrolled
104840,2024,Nursing,Public Health,Freshman,Female,In-State,3.82,Enrolled
104841,2024,Nursing,Public Health,Sophomore,Female,In-State,2.38,Enrolled
104842,2024,Nursing,Nursing BSN,Senior,Female,In-State,3.4,Graduated
104843,2024,Nursing,Nursing BSN,Junior,Male,In-State,3.55,Enrolled
104844,2024,Nursing,Nursing BSN,Senior,Male,In-State,2.69,Graduated
104845,2024,Nursing,Nursing BSN,Junior,Male,In-State,2.52,Enrolled
104846,2024,Nursing,Public Health,Junior,Male,In-State,2.84,Enrolled
104847,2024,Nursing,Nursing BSN,Senior,Male,Out-of-State,3.4,Enrolled
104848,2024,Nursing,Public Health,Junior,Female,International,1.86,Enrolled
104849,2024,Nursing,Public Health,Junior,Female,In-State,3.18,Enrolled
104850,2024,Nursing,Nursing BSN,Senior,Female,International,3.4,Graduated
104851,2024,Nursing,Public Health,Graduate,Male,International,3.49,Enrolled
104852,2024,Nursing,Public Health,Senior,Female,Out-of-State,3.81,Enrolled
104853,2024,Nursing,Nursing BSN,Senior,Male,In-State,3.25,Enrolled
104854,2024,Nursing,Nursing BSN,Senior,Female,In-State,2.86,Enrolled
104855,2024,Nursing,Nursing BSN,Sophomore,Male,In-State,3.21,Graduated
104856,2024,Nursing,Nursing BSN,Graduate,Male,International,3.12,Graduated
104857,2024,Nursing,Nursing BSN,Senior,Male,Out-of-State,3.25,Enrolled
104858,2024,Nursing,Public Health,Sophomore,Male,Out-of-State,3.25,Enrolled
104859,2024,Nursing,Nursing BSN,Senior,Male,In-State,3.01,Enrolled
104860,2024,Nursing,Nursing BSN,Junior,Male,Out-of-State,3.75,Graduated
104861,2024,Nursing,Nursing BSN,Senior,Male,In-State,3.14,Enrolled
104862,2025,Nursing,Public Health,Graduate,Female,Out-of-State,3.84,Graduated
104863,2025,Nursing,Nursing BSN,Senior,Female,In-State,2.72,Graduated
104864,2025,Nursing,Public Health,Sophomore,Male,Out-of-State,2.73,Enrolled
104865,2025,Nursing,Public Health,Freshman,Male,Out-of-State,3.12,Enrolled
104866,2025,Nursing,Public Health,Freshman,Male,Out-of-State,2.22,Enrolled
104867,2025,Nursing,Nursing BSN,Freshman,Male,In-State,3.2,Enrolled
104868,2025,Nursing,Public Health,Senior,Female,In-State,3.64,Withdrawn
104869,2025,Nursing,Public Health,Senior,Male,In-State,3.01,Graduated
104870,2025,Nursing,Public Health,Junior,Female,In-State,2.02,Enrolled
104871,2025,Nursing,Nursing BSN,Senior,Male,In-State,2.88,Enrolled
